CXC_g,CRE_g,CN_g,CNumerical_Error_g,CXC_r,CRE_r,CN_r,CNumerical_Error_r,CXC_W1-fixBA,CRE_W1-fixBA,CN_W1-fixBA,CNumerical_Error_W1-fixBA,CXC_W2,CRE_W2,CN_W2,CNumerical_Error_W2,CXC_W3-fixBA,CRE_W3-fixBA,CN_W3-fixBA,CNumerical_Error_W3-fixBA,VFID,Vcosmic,logmstar,logsfr,delta_logsfr,Size Ratio,NUV_r,W1_W3,SNR,cluster_member,rich_group_memb,poor_group_memb,filament_member,pure_field,CRE_g_unscaled,CRE_W1-fixBA_unscaled,CN_g_unscaled,CN_W1-fixBA_unscaled,Feature Cluster,Comp1,Comp2,RA,DEC,ms_pop,transition_pop,suppressed_pop
331.8047,-0.9341496908144417,-0.4541124102826427,False,331.8637,1.013811992028652,1.008,False,32.0037,-1.0634201127633676,0.08585910852307051,False,0.0,0.0,0.0,False,31.9147,0.776437524113861,0.468,False,b'VFID5060',2471.0651428481515,10.037899565214651,-0.5203490885749323,0.01697571464770442,0.9177981265129986,2.7727616598510743,0.9313400443969719,368.03616,False,False,False,False,True,1.0402837519547274,0.8459785454823157,0.931,1.2387,0,-1.094213734394944,-0.9136018496573785,218.2883175,10.5108169,True,False,False
179.0145,-0.5399735482162222,-0.47923429153351715,False,179.3708,1.6451681592639413,0.9285,False,17.6695,-0.5304179800474184,-0.3128212945209685,False,17.472,1.7892132970328452,0.6929,False,18.1925,0.005195220302447025,9.8336,True,b'VFID5061',2855.0042150511636,8.656335971596349,-2.131391011800188,-0.49045634083087286,0.0035691568308714393,2.823054723693847,-1.0149342024218768,1.5695059,False,False,False,False,True,1.6592476458431662,1.4555875655311479,0.9183,1.0148,0,-0.37947514523832143,-0.8585514273624466,180.23355750000002,10.4987659,True,False,False
582.3149,0.31713724714594665,-0.6596370923271976,False,581.4289,3.1078794572675603,1.0735,False,55.6655,0.6481243103752847,-0.49853976722080445,False,55.7448,3.0664885340580503,0.8159,False,56.4926,2.6481854739618456,0.162,False,b'VFID5065',1832.0434348199167,9.57824291552075,-0.641464871692356,0.26303927580425823,0.9445935763398322,2.3865587525634773,0.5022824125537113,97.27669,True,False,False,False,False,3.0051450202866024,2.803518402298683,0.8271,0.9105,2,1.004435062440477,-0.38397454192619723,186.461103,10.459049,True,False,False
305.632,-1.21262882746624,-0.40703360919832715,False,305.792,0.6032229074649528,0.9654,False,29.5067,-1.4031546700027784,-0.5279199666412002,False,29.5196,0.9229989926480657,0.5727,False,29.5798,0.008467333610441585,8.8948,True,b'VFID5069',3309.653177143592,8.494308420472864,-4.955190254934273,-3.1848259977391136,0.018511276235171424,5.035760598754884,-1.8899124630126956,1.9250804,False,True,False,False,False,0.6029956663478274,0.4574149022936437,0.9548,0.894,0,-1.2867007897113962,-1.4814851467539103,142.9516515,10.4082623,False,False,True
648.9078,-1.1680074064622532,-0.9521982133511594,False,648.0566,0.7016824962096105,0.7325,False,62.2319,-1.162986066282509,-0.7255685809238637,False,62.0865,0.7989096636957271,0.939,False,61.6585,1.6157196005215422,17.0277,True,b'VFID5077',456.37872184762745,8.066080242470012,-2.1003677308321356,0.012070423702343902,2.206958904725002,1.6663137554931637,-0.3547148913696283,21.66039,False,False,False,True,False,0.6730634495307759,0.7321022593861435,0.6792,0.783,0,-0.8449082530712292,-1.8415079833503767,151.83109199999998,10.3626954,True,False,False
397.0152,-0.6179288396597032,0.8894137114176611,False,397.0148,1.5161473638125655,1.5923,False,38.1254,-0.5628019490709142,0.6410558466612188,False,38.3301,1.2922229636631812,0.9603,False,40.5268,0.5064444305324145,0.8956,False,b'VFID5081',1129.6288251031003,8.772464550188037,-4.665511516944329,-3.1173417725069372,0.3570157819225251,4.891608025634767,-1.8847731413037128,3.3830154,True,False,False,False,False,1.5368366079172928,1.418549140335529,1.6102,1.5505,1,-1.2622079239797919,0.5237141962679135,187.0513515,10.2976646,False,False,True
580.9702,1.6688676537585956,-1.4783730489993938,False,580.806,5.09669300307136,0.5837,False,55.3018,1.9933958987145919,-0.9971128482941897,False,54.7126,0.005587425925307824,20.0,False,54.797,4.335185173812365,0.266,False,b'VFID5082',3040.435298284064,10.154660121621871,-0.6877767488412194,-0.24372170374612678,0.9983978200259881,2.9551533809814465,0.8249445764257821,229.63246,False,False,True,False,False,5.1277298891967975,4.342142066876229,0.4132,0.6305,2,3.1262543836488708,-0.2487566375615064,143.69805449999998,10.2837016,True,False,False
215.6315,-1.1060862836871281,-0.17638704590289822,False,214.5375,0.8304042512681719,0.9662,False,16.3702,-1.334051114300039,-0.007979467807527294,False,16.3864,0.5195878350339289,0.7715,False,16.5176,0.03120802991244106,0.6034,True,b'VFID5083',957.0,8.175534368788774,-4.1012906301324,-2.0762857681578515,0.05817503937260952,5.2314077370605485,-0.7670528892846669,8.398044,True,False,False,False,False,0.7702964758986398,0.5364505163899329,1.0714,1.186,0,-1.4370104905090242,-0.955303905958,187.6349025,10.2609955,False,False,True
703.0748,-0.6909086617153511,2.3498455954743958,False,703.1583,1.3740585222353658,2.2256,False,67.0403,-0.7042854666272153,2.3846371359007144,False,67.0552,1.0772629475462647,1.2534,False,66.9599,0.6676143252745262,0.0134,True,b'VFID5089',1057.0001705627121,9.215324607618365,-4.759190554722182,-3.564782831568917,0.5312310583100982,4.971050759521486,-2.861007770620118,3.6807761,True,False,False,False,False,1.4222384119506422,1.2567305974132568,2.3485,2.5297,1,-2.5084128436793725,2.421364909548289,191.813754,10.2035707,False,False,True
371.2266,-0.8656929752970924,-0.022886417157398035,False,371.196,1.1335266344258346,1.1531,False,35.468,-0.9718781874324013,-0.1899586423993126,False,0.0,0.0,0.0,False,35.879,0.46021902377892765,0.182,False,b'VFID5092',877.8304902765342,8.074476258509337,-1.9353723672173089,0.17035894718794276,0.48409582432207615,1.9492707804565441,-0.267180962470702,5.8456116,True,False,False,False,False,1.147779438832513,0.9506775325389651,1.149,1.0838,0,-1.059425968455015,-0.7698128657394441,198.33193500000002,10.1940553,True,False,False
479.1461,2.6130175284975823,0.8690392722929363,False,479.3873,6.279580209613307,1.7795,False,46.1479,1.7986118626238434,0.4197250110275695,False,46.2972,4.006236885379835,1.0299,False,45.4879,2.8900768416100027,0.8142,False,b'VFID5094',2898.8502860718095,9.142568161054635,-0.8146046874338189,0.43792177360513884,0.7015835583786594,1.8102918492431659,-0.6801767148364259,10.227602,False,True,False,True,False,6.610302322502062,4.119362272811656,1.5999,1.4262,2,2.244707541165148,2.353390990215361,194.0827965,10.1888492,True,False,False
369.1271,-0.8086655541624029,1.0118581562545996,False,369.0286,1.25082065522866,1.5141,False,35.3636,-0.6853777172779996,0.8467172426039901,False,35.3336,1.499910637867289,1.1573,False,31.3448,1.4085038314047271,19.8073,True,b'VFID5095',1402.6657296356086,8.81223083279359,-3.3782645877748583,-1.861860635436949,1.1018088366116436,3.588641272583006,-1.3226803255981459,4.370117,True,False,False,False,False,1.237328020873213,1.2783559040389003,1.6721,1.666,1,-1.5670923146034357,0.6144049384295031,182.59631100000001,10.1885497,False,True,False
538.8766,0.4276425121823448,-0.0697674081531243,False,538.9742,3.12290819867344,1.1149,False,51.4958,0.6400199570728523,-0.019909609390354598,False,51.6055,3.2187899792620605,1.0241,False,22.9675,168.06779696021033,3.2254,False,b'VFID5096',2343.947366010889,9.065742230134399,-4.265010761296003,-2.9511148085781693,60.14774736651201,5.056705545776369,-0.9290803759350581,1.4860153,True,False,False,False,False,3.178668381419651,2.7942492332436726,1.1253,1.1793,2,0.6915208108074197,0.31079293331734437,191.73120450000002,10.1824417,False,False,True
163.998,-0.6599763181377576,-0.7941479525680996,False,163.7724,1.5237828257907071,0.7582,False,15.9536,-0.6881482941009943,-1.3692620409525378,False,15.9415,1.3851102789808707,0.5252,False,17.3164,0.00479379324396779,0.7254,True,b'VFID5107',3111.256134217132,8.09610340047023,-2.501448098671757,-0.4129928093365427,0.0037592861224669217,2.4978864594726566,-0.6368885459423836,-1.057315,False,False,False,False,True,1.470810615488079,1.2751871200540603,0.7591,0.4215,0,-0.08280957326599658,-1.803318273976412,169.2611865,10.1432409,True,False,False
254.4211,0.8563429784380966,0.520102276020949,False,254.6626,3.933722703628963,1.5635,False,23.7921,0.5841411710889355,0.6506711846533485,False,23.6632,3.6811334020586126,1.2671,False,23.8669,115.82202716209125,5.5808,False,b'VFID5108',3180.237995882574,8.920573968064248,-2.789467790807876,-1.359609657815251,42.420381096281375,3.279279806701659,-0.2471759970751961,3.0562582,False,False,False,False,True,3.8518448658116013,2.730339147571787,1.4235,1.5559,2,0.475153905851495,1.2317983712223857,176.99602800000002,10.1404862,False,True,False
260.3492,-0.4314796627534494,-0.6357020716078606,False,259.8333,1.7801454118551296,0.8859,False,25.0502,-0.49466072061976063,-0.7391012788387128,False,25.2552,1.8787943288403113,0.7793,False,28.2794,0.005286533073498127,1.2844,True,b'VFID5111',2742.277087142664,8.387834001846855,-1.9495480871113229,-0.09413076424402367,0.003532635610287563,2.341107954345702,-1.9349521760644528,2.0782218,False,False,False,False,True,1.8296125932661094,1.4964841146092038,0.8392,0.7754,0,-0.092376208714669,-1.1662050571065925,180.81281850000002,10.1078357,True,False,False
306.8868,0.27131586131974866,-0.46380510462353125,False,304.48,2.843881254622125,1.0144,False,29.2288,0.09234958712635795,-0.8993569120408722,False,29.5101,2.5178685439172073,0.6221,False,31.9135,2.0708716043249673,0.0653,False,b'VFID5113',3302.7304425476086,8.342827090222446,-1.5374327124735165,0.35393668094264097,0.9552591128678084,2.0210332897949215,0.5299726927978519,3.4727538,False,True,False,False,False,2.9331929655341233,2.167863751760451,0.9261,0.6854,0,0.6902719195124369,-0.7083650643184726,143.08576349999998,10.0998424,True,False,False
378.3485,0.745523307755871,-0.8621946230429088,False,378.0987,3.6393546359764444,0.785,False,35.9477,0.9528679486239888,-0.9616785471750454,False,35.9443,3.375757600073929,0.611,False,35.9595,2.929619168329384,0.216,False,b'VFID5124',3863.0983585617446,9.930556449400418,-1.2866906044490922,-0.6636188096333986,0.9294294294294294,3.695242255615236,0.665051028151856,96.382385,False,True,False,False,False,3.677827802189307,3.1520619807873502,0.7247,0.6504,2,1.6818838521589865,-0.5353381610531053,143.500584,10.0295295,False,True,False
225.3849,-0.6120072411568822,-0.9280653825432329,False,225.2505,1.5333524317530698,0.7266,False,22.9179,-0.5791439479030819,-1.4691547189818839,False,23.8523,1.532929364074838,0.2995,False,18.0061,32.8557137907696,2.1527,False,b'VFID5126',1647.9186388784892,8.08062969709026,-2.3436489555326463,-0.24283308300053585,23.47074169123417,2.1792625506591783,-0.7033427695800754,1.5296689,False,False,False,False,True,1.5461351302560384,1.3998583522837933,0.6914,0.3654,0,0.09660219883671828,-1.8938461415957113,146.154816,10.0128055,True,False,False
136.8208,-1.0957735425743436,0.9693289872078441,False,137.0752,0.9048017488340486,1.9805,False,13.5405,-1.2855642845287676,1.2297282059571515,False,13.5691,0.9617569740990796,0.5929,False,13.8627,0.006404865191587763,2.312,True,b'VFID5127',3353.7314770442545,8.595089400744234,-2.429571447612486,-0.7397122680137729,0.010820743160473663,3.457103150634765,0.006488623217773437,5.416878,False,True,False,False,False,0.7864902880196815,0.5919062209131485,1.6506,1.8811,1,-2.2301219913556323,0.5284082375173034,143.35981800000002,10.0114506,False,True,False
296.968,-1.2324888366542393,2.0003151689366403,False,297.1785,0.6587216126138563,2.0757,False,28.5738,-1.266038875486969,1.160284098236216,False,28.5613,0.7130292030071722,1.0233,False,29.127,0.5839558739031246,0.8668,False,b'VFID5132',1204.8577232848604,8.732222645243274,-1.5215411324327048,0.058774337036171076,0.9506997455470738,2.345980510620116,0.23277159454589835,43.991817,False,False,True,False,False,0.5718100432438081,0.6142379617100784,2.1718,1.8421,1,-2.650294660924932,1.062356785957369,171.472863,9.9874233,True,False,False
204.0535,-0.9632950588812544,1.6737307126752734,False,204.2662,1.0097657738461239,2.1442,False,19.4179,-0.9705215619794011,0.5034140639220308,False,20.1021,1.5234970663009688,0.893,False,-45.7967,8.867956327404869,0.546,True,b'VFID5136',3217.4171348099408,8.662734431663079,-2.628758420074878,-0.9929349171333279,9.312838619346198,3.4795307983398445,-2.5170998709716805,1.6085807,False,False,True,False,False,0.9945175866344833,0.9522291419270227,2.0067,1.4732,1,-1.964328876625144,0.6514475755562698,147.0032895,9.970985,False,True,False
139.22,-0.7175584216791008,0.5149592137176205,False,138.8298,1.4116688079070665,1.549,False,13.6862,-0.8185413273797093,-0.43888905930666733,False,13.5993,1.4035203089680859,0.6389,False,12.8177,0.007612516730256113,2.9564,True,b'VFID5139',3326.968571023914,8.736371042182874,-1.4143652306164205,0.162636448724357,0.006760353454700308,2.0117355214233417,-1.31023404973633,3.840708,False,False,False,False,True,1.3803910310066154,1.126053065311743,1.4209,0.944,0,-0.9855744141376166,-0.4948432479998607,197.0102685,9.9564048,True,False,False
553.149,1.7277306841184854,0.1436696774350131,False,552.896,4.972203949899786,1.4322,False,53.1645,2.014164427693092,0.2831515991763958,False,53.4652,4.142230251672159,0.9967,False,52.6775,3.323306340036951,2.0579,False,b'VFID5140',2772.90994839539,9.600427036493222,-1.00340046043938,-0.11661725964807612,0.7611969332875614,2.7135996223144527,0.0882031968798831,27.20172,False,False,True,False,False,5.220160877631244,4.365895597718453,1.2332,1.3495,2,2.1579156847756344,1.5592953523315702,138.107742,9.9555328,True,False,False
193.3816,-0.3236868878939623,-1.0168821123199463,False,193.5507,2.018208345355324,0.7362,False,18.5242,-0.1661308252747894,-1.0396696220000963,False,18.4722,2.115110088666449,0.5844,False,17.9682,1.9085890518067035,0.9722,False,b'VFID5143',3340.9327812013826,9.071804821887477,-1.1634493803591424,0.14560370004088963,1.0194187242798354,2.3293072215576167,0.1663847134106451,16.409166,False,False,True,False,False,1.9988766061012924,1.8722326815754922,0.6465,0.6066,0,0.41798688743818957,-1.439230897719493,225.0570165,9.9377238,True,False,False
218.1274,-1.0637871928527265,0.4872658013150819,False,218.1125,0.8700327920798808,1.2753,False,20.9638,-1.1843033066501991,0.10170661002861763,False,20.9576,0.8360989063906265,0.7768,False,21.1113,0.39373478646466037,1.3451,False,b'VFID5144',1705.0674399122622,8.717147113528272,-2.0129569182354783,-0.42059892995743864,0.5563416963278063,2.8734241416015642,-0.5387412211279301,17.76327,False,False,True,True,False,0.8367175682514786,0.7077211524204451,1.4069,1.2476,0,-1.594632683401687,-0.4222436965686866,218.0867445,9.9334842,True,False,False
450.5815,1.0832651193871397,3.2884544658318666,False,450.7749,3.855072817341022,2.6948,False,43.0937,0.2425530216133123,2.0692896621217978,False,43.0559,2.406624471452926,1.0833,False,43.1744,1.0999128447277888,3.3715,False,b'VFID5148',3237.8438177823627,9.585911673064263,-3.2014911731992326,-2.303112922865421,0.47011743585907695,4.663356798095704,0.222648128308105,32.47908,False,True,False,False,False,4.208174427122691,2.3396555005832624,2.823,2.3526,1,-1.0823362530433323,3.769099662000934,143.610993,9.9164196,False,False,True
149.5123,-0.6849555241351881,-0.515829157922586,False,149.0097,1.5074136167158319,0.9994,False,14.3625,-0.5659277946510696,1.6780878552938596,False,14.3798,1.612272259431474,0.667,False,25.4497,71.0963781405899,19.9905,True,b'VFID5149',3444.743015485957,8.58817289114824,-1.8401211137759041,-0.14473694185996333,50.24571253125137,2.2617021473388697,-1.0819942699902327,1.0010661,False,False,False,False,True,1.4315864592301732,1.4149740258210097,0.8998,2.1329,1,-1.142375575624693,0.29411430827458035,243.5450775,9.9034333,True,False,False
235.9383,-1.1997999308126628,1.3653447845641467,False,235.9738,0.6139937336203927,1.852,False,22.4846,-1.3677191370489363,0.5222886162769518,False,22.4526,0.6276569194994729,0.8721,False,19.5781,0.5781337060651296,0.0457,True,b'VFID5151',1140.0811519307172,8.387584757585213,-5.822458341080539,-3.966841918853719,1.1610428182493193,4.880109710754393,-2.639005606284181,1.047436,True,False,False,False,False,0.623140527918215,0.4979434840627753,1.8508,1.4838,1,-2.250863781250842,0.26104459194183643,190.046886,9.8961109,False,False,True
184.1105,-0.692025168246212,-0.3730102739609225,False,183.962,1.4197448971865538,1.0057,False,17.4711,-0.8255972761202397,-0.8245709498798643,False,17.2849,1.4208033381102754,0.5873,False,6.107,17.666633082437052,19.961,True,b'VFID5160',3058.7326843308906,8.192012128867292,-2.969913105519137,-0.9580708794920141,15.802237886331147,3.7331597255859386,-2.3531785767724607,0.76761186,False,False,True,False,False,1.4204851926275797,1.1179829850377456,0.972,0.7274,0,-0.5236627692122336,-1.2646739266200728,146.77391550000002,9.8516312,False,True,False
673.8118,0.8020020914011212,-0.6677473059593697,False,674.7062,3.7886519146260755,0.9606,False,65.4637,0.7728935058441336,-0.7237879627771729,False,66.1439,3.594062949627637,0.8457,False,67.937,2.9257955952581614,0.2489,False,b'VFID5165',1470.3679020059665,8.975445987793753,-1.1704130918236084,0.21561260181088904,0.9930674819044194,2.1458961176757825,-0.5883853084179691,15.411364,True,False,False,False,False,3.7665148739555443,2.9462203209466913,0.823,0.784,2,1.4522962333623568,-0.3046352580529471,200.15941800000002,9.7870173,True,False,False
640.3296,1.9544900402701504,0.5531365608154057,False,640.4999,5.444281124802568,1.6031,False,61.4839,1.8100637524472578,-0.46595445513636535,False,61.7599,4.734196723922892,0.7063,False,62.0633,4.113965728518308,0.5376,False,b'VFID5167',3376.683804386175,9.642199711251351,-0.9055591008017094,-0.052144422659808676,0.9955246072990122,2.6333607515258777,0.28758479900634626,24.888718,False,False,False,False,True,5.5762348224776055,4.132460110333216,1.4402,0.9288,2,2.2679448978849037,1.3620433254027178,146.3443785,9.7674649,True,False,False
335.9226,0.4315632219778201,2.8564372323522638,False,335.8394,3.2857507568431017,3.1187,False,32.0023,0.19109833202919985,2.8698555808739195,False,32.0199,2.676412678765213,1.0627,False,31.6929,27.834567482282758,15.1862,True,b'VFID5171',4931.008667123614,10.253116868708043,-2.687986171439897,-2.3225795780935683,12.20383282047287,5.437230722961425,-2.182329985620118,5.1330724,False,False,True,False,False,3.1848249635654344,2.2808053741598395,2.6046,2.8022,1,-1.6172999353798976,3.7417501345220803,146.70391949999998,9.7360958,False,False,True
489.0321,-0.6864633977578438,-0.3366132176604432,False,487.863,1.4467280325206202,1.0424,False,46.6028,-0.48276118746796853,0.2261718184822946,False,46.5916,1.725668712030199,1.0674,False,48.0582,1.901442763862262,2.1962,False,b'VFID5173',1188.3264555801827,8.373889495734014,-1.8971993574512376,-0.03064299283582761,1.259155289013653,2.2485229038696275,-0.021740484833983942,7.9997663,False,False,True,False,False,1.4292186869880008,1.5100939339672221,0.9904,1.3175,0,-0.6695836894565629,-0.47719353262001757,163.4277945,9.727802,True,False,False
220.9852,-0.9620528491084839,0.4702541336963797,False,220.7572,1.1187410615527489,1.3432,False,21.5814,-0.8237680420272265,0.7149514997488814,False,21.533,1.298707640378758,0.8398,False,17.0348,2.6835950120474212,0.014,True,b'VFID5177',2072.4949940026577,8.371542070538863,-2.3223795783456387,-0.4539480618218166,2.3959062572923964,2.6983923701782224,-0.7159399867236331,3.2526474,False,False,True,True,False,0.9964681942813902,1.1200751297674478,1.3983,1.592,1,-1.5058154879748273,0.10249182962646013,231.9352815,9.6991417,True,False,False
258.8312,0.2531860453716192,0.9707136578279708,False,258.7258,2.894985896426328,1.6446,False,25.2798,-0.16039538075245965,-0.8119285610383608,False,25.7471,2.1438191139485556,0.5849,False,26.8755,0.0035875605575450727,0.1638,True,b'VFID5180',2140.88705082856,8.402530645130742,-4.5903814737114415,-2.746704008948229,0.0019095033771992856,4.834232382385254,-0.6353978891650414,0.6849965,True,False,False,True,False,2.9047242170178715,1.8787924652990315,1.6513,0.7345,0,-0.028987288103523242,0.12680196921413484,189.6564885,9.6751339,False,False,True
291.7999,0.47509022018817204,-0.6216575553180016,False,292.4466,3.2155808193193183,0.9327,False,28.0194,0.3430759824686092,-0.3872511330526381,False,27.923,2.323970391215208,0.6636,False,26.1319,5.846869024253837,19.5867,True,b'VFID5181',3380.8512027059974,8.548078372073695,-1.614588552676877,0.11282361063780844,2.3819792545535763,2.1890446142578117,-1.4139081961425788,1.0584388,False,False,True,False,False,3.2531742049070544,2.454626341970237,0.8463,0.973,0,0.8560985042776822,-0.3274912249365028,243.714513,9.6733321,True,False,False
543.7946,1.4715806648142788,-0.07609733098799001,False,543.6458,4.788390796661219,1.1079,False,51.7887,1.8051036150417994,-0.3746087442111344,False,52.4081,0.005810739321913777,2.8795,False,51.1497,0.4927971804128636,15.2306,True,b'VFID5188',2580.1534693420444,9.71850355156989,-3.518447950776009,-2.72598571196552,0.11941424950718109,5.070323799682619,-1.9687737579492186,3.238232,True,False,False,False,False,4.817935587376332,4.126787066423164,1.1221,0.9801,2,2.172555498397392,0.85241391984923,188.630391,9.6234219,False,False,True
190.0979,-1.1840663933306503,1.8129890150423253,False,191.003,0.6933007933898381,1.7475,False,18.6131,-1.2304587804871676,0.8128854978168677,False,0.0,0.0,0.0,False,18.3225,8.730976725188452,19.9592,True,b'VFID5189',2192.480633564327,8.469813351193777,-1.3133738159154642,0.4765574017094647,13.33112183353438,1.6978856461181628,0.2592007836083976,16.901484,False,False,False,False,True,0.647846466639708,0.6549318830187058,2.0771,1.647,1,-2.414585036441274,0.7622147659703181,167.7270975,9.6218156,True,False,False
595.7596,-0.3926383017131739,-0.42503432725997725,False,597.0276,1.7751407867467508,1.0179,False,57.1047,-0.8582082659729664,0.11078776257673978,False,57.1036,1.1899419253662935,1.0649,False,56.8945,1.0668587726719405,0.7057,False,b'VFID5194',1210.4190938508484,9.840595857880338,-1.2058598697843357,-0.5109264560258089,0.9872061345979216,4.332751725402831,1.0831992694799801,443.00482,True,False,False,False,False,1.8906041081633487,1.080684909951923,0.9457,1.2527,0,-0.6589865565017784,-0.6087505762582178,183.8770185,9.5849306,False,True,False
329.9223,0.061164802768195414,0.7222641865594813,False,329.8851,2.591080903549245,1.5191,False,31.5489,0.14094467456437906,0.2443341235785397,False,31.6091,2.232356157119579,1.0706,False,28.6462,2.5024325894873183,0.4992,False,b'VFID5195',2228.3808595341266,9.363231153598251,-3.027615984353254,-1.9513578160968637,1.1254762463660821,4.624739922363283,-2.6632456551318366,3.529268,True,False,False,True,False,2.603198571027016,2.223443273518325,1.5257,1.3277,1,-0.21818779309490088,0.6568891459135071,190.4775405,9.5846296,False,True,False
136.5587,-0.7026387200695479,-0.4630138642691731,False,136.2512,1.4479631616518087,0.8916,False,13.1069,-0.49449060409317563,-1.0099332989503624,False,12.9381,2.0276620424255953,0.6413,False,13.8704,0.006397389890640088,0.5576,True,b'VFID5197',3447.3847337942025,8.418175808252645,-2.285526540222487,-0.4543466227915829,0.004274391003029423,2.5912579108886717,-1.5843239286083985,1.4778587,False,False,False,False,True,1.4038190257681233,1.4966786815024677,0.9265,0.6233,0,-0.22684854254485276,-1.3342608006558188,196.4129985,9.5664344,True,False,False
463.0683,-0.13391247663266473,-0.09370242887246127,False,463.1144,2.333917768987925,1.1228,False,44.5461,0.13763549901587255,0.10384335180464618,False,44.642,2.268065733742688,0.9394,False,42.9189,4.690187254193947,0.0938,False,b'VFID5199',2218.6585250317194,9.604605279009618,-3.526536599436972,-2.643091029784932,2.1130220245277243,5.029854251464844,-1.7068576283667003,3.9842682,True,False,False,True,False,2.2968741149825145,2.2196584795382046,1.1132,1.2488,0,0.00549549166343453,0.000337661178014141,185.0782935,9.5453639,False,False,True
240.1929,-0.4278931822249922,0.7181101746991005,False,240.0503,1.772916796349834,1.5116,False,22.9698,-0.5956221214624366,-0.0029937369967932,False,22.9982,1.7829129451352712,0.7991,False,22.8783,1.4559103837641518,0.964,False,b'VFID5200',3630.7151447019146,9.867937966725824,-0.12180692238691672,0.5512852809732853,1.054234558544903,2.8109843684692386,1.5093301150219727,272.2099,False,False,True,False,False,1.835244344438609,1.3810118174969124,1.5236,1.1888,0,-0.8910471215386616,0.08083314699543157,243.56630850000002,9.5372138,True,False,False
92.0734,-1.2015390208564607,0.46352859068433444,False,91.8897,0.7684523822328039,2.6702,False,8.77,-1.2949978102372066,0.02638646242360264,False,8.7818,1.1026099261982674,0.7242,False,9.5014,0.0063575763237238405,7.384,True,b'VFID5202',3179.0163602764246,8.59837158962826,-2.3065531043370275,-0.6193157772950486,0.010940272028385573,3.1438881595458987,-0.6667664347021507,4.940269,False,False,False,False,True,0.6204096829253232,0.5811168412657846,1.3949,1.2053,0,-1.7131500885340438,-0.5711382515826379,146.9770305,9.5127358,False,True,False
675.8736,1.4124560538729278,-0.04128275539622745,False,675.9055,4.720466376446428,1.1323,False,64.4881,2.2862645993992277,-0.08846340803794502,False,64.261,4.961600712789941,1.0232,False,59.3136,3.454884692241954,1.1648,False,b'VFID5206',2101.2246793542035,9.136662893697334,-3.0484463027231117,-1.7912026420146612,0.7386803295938354,4.053170256225586,-2.5800227899829107,2.466378,True,False,False,True,False,4.7250938461900835,4.677103956648782,1.1397,1.1408,2,2.3315774371654436,1.181098859003177,184.54614450000003,9.499695,False,True,False
156.1386,-0.6849027330883729,-1.2107359991377167,False,155.9451,1.4283679962188476,0.6531,False,14.9186,-0.6657100905006663,-1.3783431935006603,False,14.5804,1.9479890231956725,0.8079,False,7.8468,0.014760113358731198,3.209,True,b'VFID5207',3200.1761681415674,8.345364463954617,-1.8717624923673046,0.01758001592976033,0.011346511834057264,2.2922978065185546,-0.11426087953613262,2.8288045,False,False,False,False,True,1.4316693555507973,1.300850303123802,0.5485,0.4164,0,0.0704023198621343,-2.0633023803457853,147.404397,9.4949094,True,False,False
434.6289,0.7322284873093896,-0.020710506182913094,False,434.5775,3.678750503731817,1.4751,False,41.4491,0.740556580963502,-0.3053426983048678,False,41.4844,3.3277148829607044,0.9022,False,41.4634,2.8629177088374824,0.626,False,b'VFID5210',3590.5490634729413,10.000925343541567,-0.6234325760134762,-0.056572313055829326,0.9840789824779863,2.885780620727541,0.684893744909667,88.69567,False,False,False,False,True,3.6569513133742815,2.9092357014153842,1.1501,1.019,2,1.01539331324132,0.3106154838620137,143.511303,9.4792099,True,False,False
179.276,-0.29355861590310295,-0.5935685227382838,False,179.3855,2.0993853470014856,0.8772,False,16.4117,-0.0710540651853628,-1.6582563661604321,False,15.3679,3.1945111680430074,0.869,False,14.4411,0.006587955050190885,14.6046,True,b'VFID5215',3264.801367773475,8.445558983765352,-1.296446883886534,0.5128590185908382,0.0033256131599263615,1.774318056335451,0.641493624108886,2.0631206,False,True,False,False,False,2.04618619826654,1.9809745551815054,0.8605,0.2592,0,0.5496750480811121,-1.5274907803430462,145.6785885,9.4560554,True,False,False
942.7732,0.4971435711299237,-0.9525938335283385,False,942.5615,3.2056027553898176,0.7739,False,89.9266,0.4234598075226714,-0.7736452708845115,False,89.9606,2.6258349268412804,0.7943,False,90.4453,2.0573773496668295,0.2866,False,b'VFID5219',1370.679021543954,9.718269584393553,-2.4864463722484813,-1.6937972376007493,0.8079034134988363,4.455159773193358,-0.23761979386230436,113.94916,True,False,False,False,False,3.2878039718995953,2.5465635065914873,0.679,0.756,0,1.1693109099231314,-0.734719620158902,187.06643250000002,9.436304,False,True,False
148.082,-1.2900278319572633,0.9418333848938949,False,148.137,0.5207162898189511,1.6413,False,14.5503,-1.33047921154889,2.1161199193797624,False,14.6616,0.7120971607770162,0.8903,False,14.9099,1.0304126866249015,4.3959,False,b'VFID5220',1610.4074310188978,8.327698201322596,-2.4913088114138717,-0.5878542768177915,1.906280193236715,2.9102257713623043,-0.2697798198046879,7.999053,True,False,False,False,False,0.4814581504366121,0.5405357986096162,1.6367,2.3789,1,-2.6618687976238995,0.9760643768618165,187.22895,9.4211198,False,True,False
